match_id,time,player_A,player_B,score_1,score_2,score_3,competition,court,winner,odds_A,odds_B,last_updated,status,date,rank_A,rank_B,pts_A,pts_B,surface,series,round,season,winner_code
b519bb10c0,04:56,Koyama Honori(JPN),Chikaraishi Yui(JPN) [985],6(3)-7,3-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
0c55ab053f,06:45,Shigeta M./Shioya N. (JPN),Soeda K./Uchijima M. (JPN),3-6,1-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
d2cee372ed,03:00,Soeda Kanna(JPN),Hattori Amane (JPN),3-6,3-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
247573ac18,03:00,Uemura Mutsumi (JPN),Shigeta Mua(JPN),6-1,6-1,-,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
b5872dfce8,04:29,Miyamoto Ayumi(JPN) [812],Kitahara Yuno(JPN) [939],2-6,4-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
bfa9173fee,06:44,Kinoshita H./Kobayashi H.(JPN),Ikawa Y./Ohwaki Y.(JPN),6-0,6-2,-,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
f96e230d6e,08:09,Kitahara Y./Ohashi R.(JPN),Blackbeard K./Hagi N. (CAN/HKG),6-1,6-1,-,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
639643131f,03:05,Naito Yuka (JPN)2.63,Kosaka Rira (JPN)1.45,0-0,-,-,"ITF W15 - Toyama, Japan",nan,nan,2.63,1.45,2025-05-13 21:08,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Toyama, Japan",nan,2025,nan
170472ea20,03:00,Ikawa Yuika (JPN),Noguchi Sae (JPN),1-6,1-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
e4d850d75d,04:30,Sugiyama Yuna (JPN),Saegusa Natsuko (JPN),4-6,4-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
0d5b34aef5,07:54,Negishi Y./Oigawa S. (JPN),Miyamoto A./Sato H.(JPN),0-6,4-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
f4f1e684d1,03:00,Nakashima Miyu(JPN),Desvignes Eva Marie(SGP),2-6,3-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
3ea7daf50a,03:00,Goto Nanami (JPN),Tsutsumi Karen(JPN),6-3,6-1,-,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
4ad132e44f,03:00,Sato Himari(JPN) [1369],Kosaka Rira (JPN),1-6,0-6,-,"ITF W15 - Toyama, Japan",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,B
ad212c40e2,10:07,Anson Sanchez Celia(ESP),Giessler Elena Giovanna(GER) [1369],4-6,1-6,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
efce74bcfc,13:09,Villet Marie(FRA) [711],Mi Tianmi(CHN) [1008],2-6,2-6,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
d46413b4b6,14:57,Cervino Ruiz Celia(ESP) [538],Ekshibarova Vlada(UZB) [907],3-6,5-7,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
a1ac1269d6,18:08,Palazon Andrea(ESP),Stoiber Ranah(GBR) [549],1-6,3-6,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
bcb3dcc222,10:11,Martinez Vaquero Maria(ESP) [920],Karunaratne Adithya(HKG),6-3,7-5,-,"ITF W15 - Monzon, Spain",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,A
2efe5df28a,12:12,Rey Garcia Alba(ESP) [712],Vlasselaer Clara(BEL) [474],6-1,6-4,-,"ITF W15 - Monzon, Spain",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,A
7f2f01921b,13:44,Gonzalez Vilar Raquel(ESP) [965],Peet Freya (GBR),6-0,2-6,6-4,"ITF W15 - Monzon, Spain",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,A
0c2455c36d,16:18,Moccia Carlotta(ITA) [1060],Liu Min(CHN) [1191],6-2,6-1,-,"ITF W15 - Monzon, Spain",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,A
1635c2c0e7,10:13,Garcia-Patron Canals Ariadna (ESP),Llinares Domingo Lucia(ESP) [1076],3-6,1-6,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
838bd0a274,12:07,Simunyu Celine(IRL) [814],Sawant Madhurima(IND) [1312],2-6,3-6,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
cfaa117724,13:55,Cruz Marcella(USA),Gillan Alice(GBR) [621],3-6,2-6,-,"ITF W15 - Monzon, Spain",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,B
575e2d04b3,15:32,Cherny Isabelle(GBR) [1303],Lopez Chrystal (BEL),5-7,6-0,6-2,"ITF W15 - Monzon, Spain",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Monzon, Spain",,2025,A
1b17b27b18,09:00,Svatikova Laura(SVK) [895],Plesa Denisa Elena (ROU),6-3,6-0,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
dae00e6025,10:51,Burcescu Maia Ilinca(ROU),Vasilescu Arina(ROU) [703],6-2,7-6(5),-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
a273fe2dec,13:02,Simionescu Diana-Ioana(ROU) [1326],Bertea Elena Ruxandra(ROU) [659],4-6,2-6,-,"ITF W15 - Bucharest, Romania",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,B
56f87b7f10,14:47,Sevcikova Linda(CZE) [760],Oana Anamaria(ROU) [1055],6-2,6-2,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
a9700a16ad,09:00,Preda Anastasia (ROU),Todoni Cristiana Nicoleta(ROU),7-5,5-7,3-10,"ITF W15 - Bucharest, Romania",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,B
3407f89093,12:04,Barbulescu Bianca(ROU) [673],Guth Mara(GER) [640],6-3,3-6,2-6,"ITF W15 - Bucharest, Romania",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,B
4e8c6db17d,16:15,Burcescu M. I./Stankiewicz M.(ROU/POL),Baranovska A./Kolonus Z.(UKR/POL),6-1,6-0,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
a1666b446c,09:00,Luciano Lavinia(ITA) [1016],Jurca Sophie Isabele (ROU),6-3,6-3,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
d315a8d7db,11:30,Ganz Fiona(SUI) [739],Baranovska Alisa(UKR) [881],6-3,6-4,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
b6a7233620,09:00,Sagmar Ilinca(ROU),Puiac Alexia Lavinia(ROU) [1369],6-1,6-3,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
4c5e911e59,14:54,Gandolfi F./Luciano L.(ITA),Lazar S./Marinescu A. (ROU),6-4,6-1,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
8e32e39aff,16:25,Iancu A.-S./Puiac A. L.(ROU),Burdina E./Fullana L.(RUS/BRA),1-6,1-6,-,"ITF W15 - Bucharest, Romania",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,B
9462f320a7,09:00,Galiievska Yeva (UKR),Anghel Alexandra Irina(ROU),2-6,6-1,10-6,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
02a65e38b0,10:30,Popa Teiusanu Vanessa(ROU) [1238],Borodulina Victoria(RUS),6-3,6-3,-,"ITF W15 - Bucharest, Romania",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,A
7821ef46c6,09:00,Kolonus Zuzanna(POL) [1254],Paterno Giulia (ITA),4-6,5-7,-,"ITF W15 - Bucharest, Romania",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,B
b79daa0786,10:30,Kucikova Kiara Nina (SVK),Lukic Tea(GER),1-6,2-6,-,"ITF W15 - Bucharest, Romania",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Bucharest, Romania",,2025,B
754a13c531,03:30,Hou Yanan(CHN) [1196],Deng Tiana Tian(SWE) [1234],5-7,1-6,-,"ITF W15 - Maanshan, China",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,B
62e35f9b92,05:30,Han Jiangxue(CHN) [741],Zou Ruirui(CHN) [852],2-6,6-1,6-1,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
b9e9bdc326,08:00,Hu Feier(CHN) [1138],Tong Chusiting (CHN),6-3,6-4,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
e113d706fd,09:52,Nugroho Priska(INA) [311],Sun Yifan(CHN) [1026],6-2,6-0,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
28761f9ad9,07:00,Ni Ma Zhuoma(CHN) [1149],Aixirefu Aitiyaguli(CHN),2-6,6-2,8-10,"ITF W15 - Maanshan, China",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,B
7e1b5037e9,07:22,Chen Meng-Yi(CHN) [861],Xiao Lexue(CHN) [1090],6-2,6-4,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
d2dc4d5e59,09:36,Tian N./Zou R.(CHN),Aixirefu A./Zhu C.(CHN),1-6,4-6,-,"ITF W15 - Maanshan, China",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,B
f276543ea0,03:30,Wang JiaYi(CHN) [1177],Cao Yajing(CHN),6-3,6-1,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
118ec4df61,05:00,Luo Xi (CHN),Ren Ke(CHN) [1349],6-1,2-6,10-5,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
ad8d2c0cc5,07:22,Jialin Tian(CHN) [1000],Xun Fang Ying(CHN) [736],4-6,5-7,-,"ITF W15 - Maanshan, China",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,B
d93e8fb46f,03:30,Liu Yanni(CHN) [1117],Liu Zhirui(CHN) [1213],6-1,6-2,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
8bdbb047ec,05:00,Zhang Junhan(CHN) [1152],Xu Guyu(CHN),6-0,6-2,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
d435dbe7c4,06:36,Zhu Amy(USA) [505],Dang Yiming(CHN) [850],6-4,7-5,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
271c17da85,08:51,Hou Y./Wang J.(CHN),Liu Y./Luo Y.(CHN),6-1,6-0,-,"ITF W15 - Maanshan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,A
3df9cc30b1,08:11,Liu L. Y./Zhang J.(CHN),Wu H. C./Yang Y.(HKG/CHN),4-6,2-6,-,"ITF W15 - Maanshan, China",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Maanshan, China",,2025,B
888be755bc,12:30,Sadiq Soha(IND) [1177],Kharchenko Alena (RUS),2-6,7-6(6),2-6,"ITF W15 - Tsaghkadzor, Armenia",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,B
734e353b2b,14:06,Kharlanova D./Mikhailova M.(RUS),Yuneva A./Yushchenko V.(RUS),5-7,4-6,-,"ITF W15 - Tsaghkadzor, Armenia",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,B
ac09f90d85,08:11,Teso Kaili Demi(JPN) [1378],Auer Stefanie(AUT) [1402],6-2,6-4,-,"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
d0e15e4cdd,09:56,Laron Maayan (ISR),Skopintseva Polina (RUS),6-3,6-3,-,"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
4a8f98cf4f,13:18,Amiraghyan A./Nepliy E.(ARM/RUS),Belkova K./Shvetsova V. (RUS),6-2,7-5,-,"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
a7f36aca51,08:09,Zolotareva Rada(RUS) [825],Makarova Marta Mariia (RUS),3-6,7-5,6-3,"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
35b544144c,09:43,Agureeva Ekaterina(RUS),Laskutova Ksenia(RUS) [482],6(1)-7,5-7,-,"ITF W15 - Tsaghkadzor, Armenia",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,B
6fad861e9d,10:00,Kldiashvili E./Pathania V.(GEO/IND),Baburyan T./Uboveja R. (ARM/IND),6-4,5-2,-,"ITF W15 - Tsaghkadzor, Armenia",,None,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,None
981db163b9,11:50,Tkachenko Adriana (UKR),Farzami Mandegar (IRI),7-6(2),6-3,-,"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
b16425b6e6,08:13,Bataikina Kira (RUS),Mikhailova Maria(RUS) [1241],6-2,6-1,-,"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
a4fa962bd9,08:08,Koreshkova Daria (RUS),Nitture Akanksha(IND) [779],7-5,3-6,7-6(5),"ITF W15 - Tsaghkadzor, Armenia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,A
a59bd2ba1f,12:47,Dapkute I./Ingale P.(LTU/IND),Belyaeva D./Cheishvili A. (RUS),1-6,3-6,-,"ITF W15 - Tsaghkadzor, Armenia",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W15 - Tsaghkadzor, Armenia",,2025,B
fb6b7ea08b,02:21,Chaiyarin Credit(THA) [1295],Brown Preston(USA) [985],2-6,3-6,-,"ITF M25 - Xalapa, Mexico",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF M25 - Xalapa, Mexico",,2025,B
1c05207e05,02:07,Brown A./Clark E.(USA),Alvarado P./Pinto L.(ECU/BRA),6(7)-7,6-1,10-6,"ITF M25 - Xalapa, Mexico",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF M25 - Xalapa, Mexico",,2025,A
bcbe6f5bea,04:12,Kikuchi Yuta(JPN) [865]1.41,Delaney Jesse(AUS) [1002]2.77,3-4,-,-,"ITF M15 - Luan, China",nan,nan,1.41,2.77,2025-05-13 22:47,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
ce481e7385,04:12,Du You (CHN)8.50,Yamanaka Taiyo(JPN) [852]1.05,2-5,-,-,"ITF M15 - Luan, China",nan,nan,8.5,1.05,2025-05-13 22:47,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
ab5a9a3a97,04:08,Isomura Kokoro(JPN) [487]1.02,Bruce-Smith Jack(AUS)11.0,5-3,-,-,"ITF M15 - Luan, China",nan,nan,1.02,11.0,2025-05-13 22:47,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
bddf114750,03:09,Plipuech Peangtarn(THA) [667],Kobori Momoko(JPN) [499],2-6,1-6,-,"ITF W75 - Trnava, Slovakia",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W75 - Trnava, Slovakia",,2025,B
99b4ab756b,03:08,Yoshioka Kisa(JPN) [959],Diyas Zarina(KAZ) [318],4-6,0-6,-,"ITF W75 - Trnava, Slovakia",,B,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W75 - Trnava, Slovakia",,2025,B
59a45e2cf2,04:27,Shimizu Ayano(JPN) [288]1.01,Namigata Junri(JPN) [1166]16.0,6-4,0-0,-,"ITF W75 - Trnava, Slovakia",nan,nan,1.01,16.0,2025-05-13 23:12,finished,2025-05-13,nan,nan,nan,nan,Clay,"ITF W75 - Trnava, Slovakia",nan,2025,nan
1d6b883be2,03:09,Noguchi Sae (JPN),Wi Hwui(KOR) [1098],6-0,7-5,-,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
dd0666a09f,04:42,Miyata Moeka(JPN)1.95,Yang Ya Yi(TPE) [755]1.80,1-0,-,-,"ITF W15 - Toyama, Japan",nan,nan,1.95,1.8,2025-05-13 22:47,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Toyama, Japan",nan,2025,nan
c616a9db2f,03:05,Defalco Jenna(USA) [653],Nishimoto Sera(JPN) [1274],6-2,6-0,-,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
22014d7c44,04:09,Zhang Zi Ye(CHN) [1087]9.92,Yang Yidi(CHN) [434]1.03,2-4,-,-,"ITF W15 - Maanshan, China",nan,nan,9.92,1.03,2025-05-13 22:47,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Maanshan, China",nan,2025,nan
e860ea85af,04:10,Zhang Junhan(CHN) [1152]1.22,Zhang Ying(CHN) [475]4.00,6-3,4-3,-,"ITF W15 - Maanshan, China",nan,nan,1.22,4.0,2025-05-13 23:25,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Maanshan, China",nan,2025,nan
62254cb32d,04:12,Kikuchi Yuta(JPN) [865]2.02,Delaney Jesse(AUS) [1002]1.74,3-6,0-0,-,"ITF M15 - Luan, China",nan,nan,2.02,1.74,2025-05-13 22:57,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
5fa9b9d606,04:12,Du You (CHN)13.0,Yamanaka Taiyo(JPN) [852]1.01,2-6,0-1,-,"ITF M15 - Luan, China",nan,nan,13.0,1.01,2025-05-13 22:59,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
0715ea8ee5,04:40,Shimizu Eri(JPN) [373]2.99,Kuramochi Miho(JPN) [391]1.36,2-6,2-1,-,"ITF W75 - Trnava, Slovakia",,None,2.99,1.36,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W75 - Trnava, Slovakia",,2025,None
01fa94aa99,04:31,Ohwaki Yui(JPN) [1100]2.06,Wakana Ran (JPN)1.71,1-3,-,-,"ITF W15 - Toyama, Japan",nan,nan,2.06,1.71,2025-05-13 22:57,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Toyama, Japan",nan,2025,nan
f4d32e69c8,03:05,Naito Yuka (JPN)1.03,Kosaka Rira (JPN)9.92,6-1,2-6,6-2,"ITF W15 - Toyama, Japan",nan,A,1.03,9.92,2025-05-13 22:57,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Toyama, Japan",nan,2025,A
20240e9e80,04:09,Zhang Zi Ye(CHN) [1087]17.0,Yang Yidi(CHN) [434]1.01,2-6,0-0,-,"ITF W15 - Maanshan, China",nan,nan,17.0,1.01,2025-05-13 22:59,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Maanshan, China",nan,2025,nan
85fe18b31e,04:10,Sun Yingqun(CHN) [885]1.32,Liu Le Yi (CHN)3.22,4-5,-,-,"ITF W15 - Maanshan, China",nan,nan,1.32,3.22,2025-05-13 22:57,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Maanshan, China",nan,2025,nan
48afeeee68,04:13,Li Jiayou(CHN) [1027]12.0,Zhu Chenting(CHN) [781]1.02,2-6,0-1,-,"ITF W15 - Maanshan, China",nan,nan,12.0,1.02,2025-05-13 22:59,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Maanshan, China",nan,2025,nan
d03b5595ef,04:10,Rodriguez Taverna Santiago(ARG) [196]1.07,Ribero Franco(ARG) [792]7.48,6-3,0-1,-,"ITF M25 - Xalapa, Mexico",nan,nan,1.07,7.48,2025-05-13 22:59,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M25 - Xalapa, Mexico",nan,2025,nan
bddcd0fd36,04:12,Kikuchi Yuta(JPN) [865]1.87,Delaney Jesse(AUS) [1002]1.87,3-6,0-0,-,"ITF M15 - Luan, China",nan,nan,1.87,1.87,2025-05-13 22:59,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
f16f70c4b7,04:31,Ohwaki Yui(JPN) [1100]2.21,Wakana Ran (JPN)1.62,1-3,-,-,"ITF W15 - Toyama, Japan",nan,nan,2.21,1.62,2025-05-13 22:59,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W15 - Toyama, Japan",nan,2025,nan
7edf08ba7d,03:05,Naito Yuka (JPN),Kosaka Rira (JPN),6-1,2-6,6-2,"ITF W15 - Toyama, Japan",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF W15 - Toyama, Japan",,2025,A
f5d411ae82,04:10,Rodriguez Taverna Santiago(ARG) [196]1.02,Ribero Franco(ARG) [792]10.5,6-3,2-1,-,"ITF M25 - Xalapa, Mexico",nan,nan,1.02,10.5,2025-05-13 23:12,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M25 - Xalapa, Mexico",nan,2025,nan
187561a04c,04:10,Cui Jie(CHN) [298],Martinez Mikel(ESP),6-2,6-1,-,"ITF M15 - Luan, China",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Hard,"ITF M15 - Luan, China",,2025,A
5d2addb431,04:10,Rodriguez Taverna Santiago(ARG) [196]1.02,Ribero Franco(ARG) [792]11.0,6-3,3-2,-,"ITF M25 - Xalapa, Mexico",nan,nan,1.02,11.0,2025-05-13 23:25,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M25 - Xalapa, Mexico",nan,2025,nan
07e0360aa1,04:12,Kikuchi Yuta(JPN) [865]1.18,Delaney Jesse(AUS) [1002]4.54,3-6,5-1,-,"ITF M15 - Luan, China",nan,nan,1.18,4.54,2025-05-13 23:25,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
fee4fba0fb,04:08,Isomura Kokoro(JPN) [487]1.01,Bruce-Smith Jack(AUS)13.0,7-6(8),1-0,-,"ITF M15 - Luan, China",nan,nan,1.01,13.0,2025-05-13 23:33,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF M15 - Luan, China",nan,2025,nan
1594f3919d,03:12,Cabrera Lizette(AUS) [215],Yoshimoto Natsuki(JPN),1-6,7-5,6-0,"ITF W75 - Trnava, Slovakia",,A,,,2025-05-13 23:40,finished,2025-05-13,,,,,Clay,"ITF W75 - Trnava, Slovakia",,2025,A
3c51e822ce,05:10,Katsumi Nanari(JPN) [922]12.5,Yamazaki Ikumi(JPN) [402]1.01,0-3,-,-,"ITF W35 - Changwon, South Korea",nan,nan,12.5,1.01,2025-05-13 23:25,finished,2025-05-13,nan,nan,nan,nan,Hard,"ITF W35 - Changwon, South Korea",nan,2025,nan
